order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit,customer_age,customer_gender,calc_total,is_returned,returned_amount,net_sales,gross_before_discount,discount_amount,delivery_days,return_lag_days,year_month,year,quarter,weekday,month_num,age_group,price_band,discount_band,delivery_band,profit_pct_of_sales,net_profit,is_partial_month
O109536,C14669,P231562,Home,190.23,0.0,1,Credit Card,2024-05-11,2024-05-15,West,No,,Not Returned,190.23,7.68,45.58,62,Female,190.23,0,0.0,190.23,190.23,0.0,4,,2024-05-01,2024,2024Q2,Saturday,5,56-69,$100-250,0%,4-5d,0.23960468906061083,45.58,0
O109537,C10666,P226065,Electronics,73.98,0.0,1,Debit Card,2025-03-02,2025-03-08,East,No,,Not Returned,73.98,5.97,2.91,41,Female,73.98,0,0.0,73.98,73.98,0.0,6,,2025-03-01,2025,2025Q1,Sunday,3,36-45,$50-100,0%,6-7d,0.03933495539334955,2.91,0
O109538,C10283,P232084,Beauty,30.44,0.1,1,UPI,2024-01-31,2024-02-05,East,No,,Not Returned,27.4,4.68,7.65,64,Female,27.396,0,0.0,27.4,30.44,3.0400000000000027,5,,2024-01-01,2024,2024Q1,Wednesday,1,56-69,$20-50,6-10%,4-5d,0.2791970802919708,7.65,0
O109539,C15840,P249210,Fashion,12.39,0.0,1,Credit Card,2025-08-30,2025-09-05,East,No,,Not Returned,12.39,4.41,-0.07,66,Male,12.39,0,0.0,12.39,12.39,0.0,6,,2025-08-01,2025,2025Q3,Saturday,8,56-69,<$20,0%,6-7d,-0.005649717514124294,-0.07,0
O109540,C13903,P211801,Home,37.57,0.15,1,Credit Card,2024-07-11,2024-07-18,South,No,,Not Returned,31.93,4.49,4.45,66,Male,31.9345,0,0.0,31.93,37.57,5.640000000000001,7,,2024-07-01,2024,2024Q3,Thursday,7,56-69,$20-50,11-20%,6-7d,0.139367366113373,4.45,0
O109541,C13565,P220957,Fashion,35.41,0.0,1,Debit Card,2024-08-12,2024-08-16,West,No,,Not Returned,35.41,4.61,7.78,29,Female,35.41,0,0.0,35.41,35.41,0.0,4,,2024-08-01,2024,2024Q3,Monday,8,26-35,$20-50,0%,4-5d,0.21971194577802883,7.78,0
O109542,C12234,P202580,Fashion,196.01,0.0,1,Credit Card,2025-07-29,2025-08-03,South,No,,Not Returned,196.01,8.95,59.65,25,Female,196.01,0,0.0,196.01,196.01,0.0,5,,2025-07-01,2025,2025Q3,Tuesday,7,18-25,$100-250,0%,4-5d,0.3043212081016275,59.65,0
O109543,C14593,P226544,Fashion,154.46,0.0,1,Debit Card,2023-11-14,2023-11-21,East,No,,Not Returned,154.46,7.24,46.82,24,Female,154.46,0,0.0,154.46,154.46,0.0,7,,2023-11-01,2023,2023Q4,Tuesday,11,18-25,$100-250,0%,6-7d,0.3031205490094523,46.82,0
O109544,C11465,P245647,Electronics,805.81,0.0,1,Wallet,2023-12-31,2024-01-05,West,No,,Not Returned,805.81,9.79,86.91,61,Male,805.81,0,0.0,805.81,805.81,0.0,5,,2023-12-01,2023,2023Q4,Sunday,12,56-69,$500+,0%,4-5d,0.10785420880852807,86.91,0
O109545,C10129,P245013,Sports,13.44,0.0,1,PayPal,2024-09-11,2024-09-19,South,No,,Not Returned,13.44,3.06,0.97,28,Male,13.44,0,0.0,13.44,13.44,0.0,8,,2024-09-01,2024,2024Q3,Wednesday,9,26-35,<$20,0%,8-10d,0.07217261904761905,0.97,0
O109546,C14734,P232454,Fashion,99.21,0.0,2,Debit Card,2024-06-06,2024-06-14,North,No,,Not Returned,198.42,6.59,62.86,53,Male,198.42,0,0.0,198.42,198.42,0.0,8,,2024-06-01,2024,2024Q2,Thursday,6,46-55,$50-100,0%,8-10d,0.31680274165910693,62.86,0
O109547,C17459,P246401,Sports,157.19,0.1,1,UPI,2025-04-09,2025-04-12,Central,No,,Not Returned,141.47,6.94,35.5,26,Female,141.471,0,0.0,141.47,157.19,15.719999999999999,3,,2025-04-01,2025,2025Q2,Wednesday,4,26-35,$100-250,6-10%,0-3d,0.25093659433095356,35.5,0
O109548,C16257,P211277,Sports,77.92,0.0,2,Wallet,2025-03-30,2025-04-04,East,No,,Not Returned,155.84,6.96,39.79,61,Male,155.84,0,0.0,155.84,155.84,0.0,5,,2025-03-01,2025,2025Q1,Sunday,3,56-69,$50-100,0%,4-5d,0.2553259753593429,39.79,0
O109549,C17366,P240391,Electronics,177.94,0.0,1,Debit Card,2023-10-19,2023-10-23,South,No,,Not Returned,177.94,8.64,12.71,35,Male,177.94,0,0.0,177.94,177.94,0.0,4,,2023-10-01,2023,2023Q4,Thursday,10,26-35,$100-250,0%,4-5d,0.07142857142857144,12.71,0
O109550,C12060,P232988,Fashion,74.27,0.1,3,Credit Card,2024-12-02,2024-12-07,Central,No,,Not Returned,200.53,9.33,60.86,52,Male,200.529,0,0.0,200.53,222.81,22.28,5,,2024-12-01,2024,2024Q4,Monday,12,46-55,$50-100,6-10%,4-5d,0.30349573629880816,60.86,0
O109551,C17438,P200875,Beauty,5.77,0.05,5,UPI,2025-07-26,2025-07-30,North,No,,Not Returned,27.41,3.58,8.75,69,Female,27.407499999999995,0,0.0,27.41,28.849999999999998,1.4399999999999977,4,,2025-07-01,2025,2025Q3,Saturday,7,56-69,<$20,1-5%,4-5d,0.3192265596497629,8.75,0
O109552,C13672,P211654,Grocery,14.84,0.0,1,Wallet,2024-02-20,2024-02-25,South,No,,Not Returned,14.84,3.54,-2.35,44,Female,14.84,0,0.0,14.84,14.84,0.0,5,,2024-02-01,2024,2024Q1,Tuesday,2,36-45,<$20,0%,4-5d,-0.158355795148248,-2.35,0
O109553,C17382,P201196,Home,156.72,0.0,1,Credit Card,2023-10-14,2023-10-18,West,No,,Not Returned,156.72,7.7,36.18,41,Male,156.72,0,0.0,156.72,156.72,0.0,4,,2023-10-01,2023,2023Q4,Saturday,10,36-45,$100-250,0%,4-5d,0.23085758039816232,36.18,0
O109554,C16587,P249487,Home,116.22,0.0,1,Debit Card,2024-11-25,2024-11-29,South,No,,Not Returned,116.22,6.17,26.37,37,Male,116.22,0,0.0,116.22,116.22,0.0,4,,2024-11-01,2024,2024Q4,Monday,11,36-45,$100-250,0%,4-5d,0.2268972638100155,26.37,0
O109555,C17957,P241184,Sports,216.69,0.2,3,UPI,2024-08-08,2024-08-13,East,No,,Not Returned,520.06,10.61,145.41,64,Female,520.0559999999999,0,0.0,520.06,650.0699999999999,130.01,5,,2024-08-01,2024,2024Q3,Thursday,8,56-69,$100-250,11-20%,4-5d,0.27960235357458757,145.41,0
O109556,C17679,P223398,Toys,9.87,0.0,1,Credit Card,2024-12-11,2024-12-15,South,No,,Not Returned,9.87,5.14,-1.19,40,Female,9.87,0,0.0,9.87,9.87,0.0,4,,2024-12-01,2024,2024Q4,Wednesday,12,36-45,<$20,0%,4-5d,-0.12056737588652483,-1.19,0
O109557,C12494,P214370,Grocery,9.56,0.05,1,Credit Card,2024-02-12,2024-02-17,East,No,,Not Returned,9.08,1.28,-0.55,19,Male,9.082,0,0.0,9.08,9.56,0.4800000000000004,5,,2024-02-01,2024,2024Q1,Monday,2,18-25,<$20,1-5%,4-5d,-0.06057268722466961,-0.55,0
O109558,C15081,P228517,Home,197.17,0.1,1,Credit Card,2025-03-14,2025-03-20,South,No,,Not Returned,177.45,7.98,41.71,24,Female,177.453,0,0.0,177.45,197.17,19.72,6,,2025-03-01,2025,2025Q1,Friday,3,18-25,$100-250,6-10%,6-7d,0.23505212735981967,41.71,0
O109559,C10992,P228859,Fashion,67.01,0.0,4,PayPal,2025-02-23,2025-02-27,South,No,,Not Returned,268.04,9.55,84.26,54,Female,268.04,0,0.0,268.04,268.04,0.0,4,,2025-02-01,2025,2025Q1,Sunday,2,46-55,$50-100,0%,4-5d,0.31435606625876733,84.26,0
O109560,C16858,P201247,Toys,18.26,0.0,1,Credit Card,2024-02-17,2024-02-20,North,No,,Not Returned,18.26,5.19,2.11,34,Female,18.26,0,0.0,18.26,18.26,0.0,3,,2024-02-01,2024,2024Q1,Saturday,2,26-35,<$20,0%,0-3d,0.11555312157721795,2.11,0
O109561,C12121,P224564,Electronics,153.23,0.2,1,Credit Card,2025-03-13,2025-03-18,West,No,,Not Returned,122.58,7.92,6.79,48,Female,122.584,0,0.0,122.58,153.23,30.64999999999999,5,,2025-03-01,2025,2025Q1,Thursday,3,46-55,$100-250,11-20%,4-5d,0.055392396802088434,6.79,0
O109562,C12584,P246018,Home,55.89,0.0,1,Debit Card,2024-03-02,2024-03-06,West,No,,Not Returned,55.89,5.2,10.45,28,Male,55.89,0,0.0,55.89,55.89,0.0,4,,2024-03-01,2024,2024Q1,Saturday,3,26-35,$50-100,0%,4-5d,0.1869744140275541,10.45,0
O109563,C14196,P207111,Beauty,36.12,0.0,1,Credit Card,2024-04-26,2024-04-29,North,No,,Not Returned,36.12,5.03,11.22,46,Male,36.12,0,0.0,36.12,36.12,0.0,3,,2024-04-01,2024,2024Q2,Friday,4,46-55,$20-50,0%,0-3d,0.31063122923588044,11.22,0
O109564,C12223,P220973,Sports,10.57,0.1,1,Debit Card,2023-09-27,2023-10-01,North,No,,Not Returned,9.51,1.91,0.94,68,Male,9.513,0,0.0,9.51,10.57,1.0600000000000005,4,,2023-09-01,2023,2023Q3,Wednesday,9,56-69,<$20,6-10%,4-5d,0.09884332281808622,0.94,1
O109565,C14522,P234654,Sports,114.0,0.15,1,COD,2025-01-09,2025-01-13,South,No,,Not Returned,96.9,6.17,22.9,24,Male,96.89999999999999,0,0.0,96.9,114.0,17.099999999999994,4,,2025-01-01,2025,2025Q1,Thursday,1,18-25,$100-250,11-20%,4-5d,0.23632610939112483,22.9,0
O109566,C13188,P200310,Fashion,19.03,0.1,1,Credit Card,2025-08-20,2025-08-26,South,No,,Not Returned,17.13,4.43,1.57,21,Female,17.127000000000002,0,0.0,17.13,19.03,1.9000000000000021,6,,2025-08-01,2025,2025Q3,Wednesday,8,18-25,<$20,6-10%,6-7d,0.09165207238762406,1.57,0
O109567,C13237,P210760,Grocery,15.72,0.0,1,Credit Card,2024-06-07,2024-06-11,North,No,,Not Returned,15.72,3.72,-2.46,54,Female,15.72,0,0.0,15.72,15.72,0.0,4,,2024-06-01,2024,2024Q2,Friday,6,46-55,<$20,0%,4-5d,-0.1564885496183206,-2.46,0
O109568,C14136,P217988,Electronics,117.26,0.3,1,UPI,2024-06-05,2024-06-09,North,No,,Not Returned,82.08,7.61,2.24,51,Female,82.082,0,0.0,82.08,117.26,35.18000000000001,4,,2024-06-01,2024,2024Q2,Wednesday,6,46-55,$100-250,21-30%,4-5d,0.027290448343079924,2.24,0
O109569,C14524,P222043,Electronics,203.5,0.0,1,Credit Card,2024-03-24,2024-03-29,North,No,,Not Returned,203.5,7.95,16.47,25,Male,203.5,0,0.0,203.5,203.5,0.0,5,,2024-03-01,2024,2024Q1,Sunday,3,18-25,$100-250,0%,4-5d,0.08093366093366093,16.47,0
O109570,C10343,P224944,Sports,147.83,0.0,1,Debit Card,2025-04-15,2025-04-19,South,No,,Not Returned,147.83,8.67,35.68,32,Female,147.83,0,0.0,147.83,147.83,0.0,4,,2025-04-01,2025,2025Q2,Tuesday,4,26-35,$100-250,0%,4-5d,0.24135831698572682,35.68,0
O109571,C17591,P236314,Grocery,19.53,0.0,1,COD,2025-09-04,2025-09-11,West,No,,Not Returned,19.53,5.0,-3.44,63,Female,19.53,0,0.0,19.53,19.53,0.0,7,,2025-09-01,2025,2025Q3,Thursday,9,56-69,<$20,0%,6-7d,-0.17613927291346645,-3.44,1
O109572,C14461,P238119,Beauty,8.77,0.0,3,Debit Card,2025-08-28,2025-09-03,South,No,,Not Returned,26.31,5.54,6.3,47,Female,26.31,0,0.0,26.31,26.31,0.0,6,,2025-08-01,2025,2025Q3,Thursday,8,46-55,<$20,0%,6-7d,0.2394526795895097,6.3,0
O109573,C17287,P224401,Beauty,14.57,0.0,1,Credit Card,2023-10-24,2023-10-29,North,No,,Not Returned,14.57,4.87,1.69,46,Female,14.57,0,0.0,14.57,14.57,0.0,5,,2023-10-01,2023,2023Q4,Tuesday,10,46-55,<$20,0%,4-5d,0.1159917638984214,1.69,0
O109574,C14704,P217381,Beauty,20.11,0.05,5,Wallet,2024-08-21,2024-08-27,East,No,,Not Returned,95.52,7.36,35.62,45,Female,95.5225,0,0.0,95.52,100.55,5.030000000000001,6,,2024-08-01,2024,2024Q3,Wednesday,8,36-45,$20-50,1-5%,6-7d,0.3729061976549414,35.62,0
O109575,C16800,P233264,Electronics,337.68,0.0,1,Credit Card,2024-09-15,2024-09-20,East,No,,Not Returned,337.68,6.83,33.69,57,Female,337.68,0,0.0,337.68,337.68,0.0,5,,2024-09-01,2024,2024Q3,Sunday,9,56-69,$250-500,0%,4-5d,0.09976901208244492,33.69,0
O109576,C14823,P222069,Sports,143.39,0.0,1,Credit Card,2023-12-19,2023-12-22,North,No,,Not Returned,143.39,9.1,33.92,66,Male,143.39,0,0.0,143.39,143.39,0.0,3,,2023-12-01,2023,2023Q4,Tuesday,12,56-69,$100-250,0%,0-3d,0.23655764000278962,33.92,0
O109577,C12276,P242964,Fashion,6.18,0.05,1,Debit Card,2023-12-24,2024-01-01,East,No,,Not Returned,5.87,1.3,0.75,62,Female,5.8709999999999996,0,0.0,5.87,6.18,0.3099999999999996,8,,2023-12-01,2023,2023Q4,Sunday,12,56-69,<$20,1-5%,8-10d,0.12776831345826234,0.75,0
O109578,C14920,P201198,Grocery,2.61,0.05,1,Credit Card,2023-12-29,2024-01-04,West,No,,Not Returned,2.48,1.59,-1.39,18,Female,2.4795,0,0.0,2.48,2.61,0.1299999999999999,6,,2023-12-01,2023,2023Q4,Friday,12,18-25,<$20,1-5%,6-7d,-0.5604838709677419,-1.39,0
O109579,C13201,P243305,Fashion,13.44,0.15,1,Debit Card,2024-04-21,2024-04-25,North,No,,Not Returned,11.42,3.42,0.58,66,Female,11.424,0,0.0,11.42,13.44,2.0199999999999996,4,,2024-04-01,2024,2024Q2,Sunday,4,56-69,<$20,11-20%,4-5d,0.05078809106830122,0.58,0
O109580,C15471,P205910,Fashion,15.4,0.0,1,Credit Card,2024-02-02,2024-02-06,North,No,,Not Returned,15.4,4.2,1.19,27,Female,15.4,0,0.0,15.4,15.4,0.0,4,,2024-02-01,2024,2024Q1,Friday,2,26-35,<$20,0%,4-5d,0.07727272727272727,1.19,0
O109581,C10888,P205484,Home,14.05,0.0,3,Credit Card,2023-12-27,2023-12-30,Central,No,,Not Returned,42.15,6.73,5.07,60,Male,42.150000000000006,0,0.0,42.15,42.150000000000006,7.105427357601002e-15,3,,2023-12-01,2023,2023Q4,Wednesday,12,56-69,<$20,0%,0-3d,0.12028469750889681,5.07,0
O109582,C12043,P246165,Home,343.33,0.0,3,Credit Card,2025-07-09,2025-07-12,Central,No,,Not Returned,1029.99,10.45,277.95,57,Other,1029.99,0,0.0,1029.99,1029.99,0.0,3,,2025-07-01,2025,2025Q3,Wednesday,7,56-69,$250-500,0%,0-3d,0.26985698890280485,277.95,0
O109583,C11341,P200576,Home,33.3,0.0,5,Debit Card,2025-07-24,2025-07-27,Central,Yes,2025-07-28,Defective,166.5,9.33,37.29,39,Female,166.5,1,166.5,0.0,166.5,0.0,3,1.0,2025-07-01,2025,2025Q3,Thursday,7,36-45,$20-50,0%,0-3d,0.22396396396396395,0.0,0
O109584,C17127,P232821,Fashion,8.76,0.0,2,Debit Card,2024-08-23,2024-08-28,North,Yes,2024-09-02,Missing/Wrong item,17.52,7.28,-1.15,63,Female,17.52,1,17.52,0.0,17.52,0.0,5,5.0,2024-08-01,2024,2024Q3,Friday,8,56-69,<$20,0%,4-5d,-0.0656392694063927,0.0,0
O109585,C13720,P248757,Electronics,257.4,0.1,1,Credit Card,2025-07-24,2025-07-29,East,No,,Not Returned,231.66,7.03,20.77,32,Male,231.66,0,0.0,231.66,257.4,25.73999999999998,5,,2025-07-01,2025,2025Q3,Thursday,7,26-35,$250-500,6-10%,4-5d,0.08965725632392299,20.77,0
O109586,C12883,P244392,Toys,57.72,0.0,1,PayPal,2023-10-15,2023-10-20,South,No,,Not Returned,57.72,5.29,17.8,27,Female,57.72,0,0.0,57.72,57.72,0.0,5,,2023-10-01,2023,2023Q4,Sunday,10,26-35,$50-100,0%,4-5d,0.3083853083853084,17.8,0
O109587,C17504,P248603,Home,449.11,0.15,1,Debit Card,2024-12-20,2024-12-25,Central,No,,Not Returned,381.74,7.2,99.69,49,Female,381.7435,0,0.0,381.74,449.11,67.37,5,,2024-12-01,2024,2024Q4,Friday,12,46-55,$250-500,11-20%,4-5d,0.2611463299628019,99.69,0
O109588,C15392,P232996,Beauty,30.64,0.05,1,Debit Card,2025-07-06,2025-07-11,North,No,,Not Returned,29.11,6.36,6.74,54,Male,29.108,0,0.0,29.11,30.64,1.5300000000000011,5,,2025-07-01,2025,2025Q3,Sunday,7,46-55,$20-50,1-5%,4-5d,0.23153555479216764,6.74,0
O109589,C14212,P225354,Beauty,7.81,0.0,4,Credit Card,2024-05-10,2024-05-13,Central,No,,Not Returned,31.24,5.83,8.23,27,Female,31.24,0,0.0,31.24,31.24,0.0,3,,2024-05-01,2024,2024Q2,Friday,5,26-35,<$20,0%,0-3d,0.26344430217669657,8.23,0
O109590,C16961,P248958,Beauty,3.09,0.0,1,UPI,2024-09-14,2024-09-20,North,No,,Not Returned,3.09,2.68,-1.29,19,Female,3.09,0,0.0,3.09,3.09,0.0,6,,2024-09-01,2024,2024Q3,Saturday,9,18-25,<$20,0%,6-7d,-0.41747572815533984,-1.29,0
O109591,C12415,P230229,Sports,50.12,0.0,1,Credit Card,2024-07-26,2024-07-30,West,No,,Not Returned,50.12,6.77,8.27,52,Female,50.12,0,0.0,50.12,50.12,0.0,4,,2024-07-01,2024,2024Q3,Friday,7,46-55,$50-100,0%,4-5d,0.16500399042298483,8.27,0
O109592,C11117,P212022,Beauty,6.28,0.0,1,UPI,2024-09-02,2024-09-07,North,No,,Not Returned,6.28,2.06,0.77,69,Female,6.28,0,0.0,6.28,6.28,0.0,5,,2024-09-01,2024,2024Q3,Monday,9,56-69,<$20,0%,4-5d,0.12261146496815287,0.77,0
O109593,C14263,P200984,Fashion,74.17,0.05,1,UPI,2024-04-05,2024-04-08,Central,No,,Not Returned,70.46,8.39,16.27,46,Male,70.4615,0,0.0,70.46,74.17,3.710000000000008,3,,2024-04-01,2024,2024Q2,Friday,4,46-55,$50-100,1-5%,0-3d,0.23091115526539882,16.27,0
O109594,C13001,P212660,Beauty,88.19,0.0,4,Debit Card,2024-08-19,2024-08-26,East,No,,Not Returned,352.76,9.1,149.64,52,Male,352.76,0,0.0,352.76,352.76,0.0,7,,2024-08-01,2024,2024Q3,Monday,8,46-55,$50-100,0%,6-7d,0.42419775484748834,149.64,0
O109595,C11738,P225044,Fashion,9.3,0.0,5,PayPal,2025-04-22,2025-04-28,East,No,,Not Returned,46.5,7.11,9.16,54,Male,46.5,0,0.0,46.5,46.5,0.0,6,,2025-04-01,2025,2025Q2,Tuesday,4,46-55,<$20,0%,6-7d,0.19698924731182796,9.16,0
O109596,C11364,P218851,Beauty,15.39,0.05,1,Credit Card,2025-03-10,2025-03-14,North,No,,Not Returned,14.62,4.52,2.06,59,Other,14.6205,0,0.0,14.62,15.39,0.7700000000000014,4,,2025-03-01,2025,2025Q1,Monday,3,56-69,<$20,1-5%,4-5d,0.1409028727770178,2.06,0
O109597,C12708,P242809,Home,316.47,0.05,2,Credit Card,2025-08-07,2025-08-12,South,No,,Not Returned,601.29,9.33,159.03,63,Female,601.293,0,0.0,601.29,632.94,31.65000000000009,5,,2025-08-01,2025,2025Q3,Thursday,8,56-69,$250-500,1-5%,4-5d,0.26448136506511005,159.03,0
O109598,C14790,P233299,Electronics,473.48,0.15,1,Debit Card,2024-07-02,2024-07-05,Central,No,,Not Returned,402.46,8.18,40.12,44,Female,402.458,0,0.0,402.46,473.48,71.02000000000004,3,,2024-07-01,2024,2024Q3,Tuesday,7,36-45,$250-500,11-20%,0-3d,0.09968692540873628,40.12,0
O109599,C10924,P213711,Sports,210.46,0.0,5,Debit Card,2024-09-12,2024-09-18,East,No,,Not Returned,1052.3,10.26,305.43,30,Male,1052.3,0,0.0,1052.3,1052.3,0.0,6,,2024-09-01,2024,2024Q3,Thursday,9,26-35,$100-250,0%,6-7d,0.2902499287275492,305.43,0
O109600,C10151,P211227,Fashion,131.05,0.0,1,Credit Card,2025-06-14,2025-06-21,East,No,,Not Returned,131.05,5.31,40.56,60,Female,131.05,0,0.0,131.05,131.05,0.0,7,,2025-06-01,2025,2025Q2,Saturday,6,56-69,$100-250,0%,6-7d,0.30950019076688284,40.56,0
O109601,C10585,P208028,Grocery,8.01,0.0,1,UPI,2023-12-16,2023-12-20,South,No,,Not Returned,8.01,5.16,-4.52,49,Male,8.01,0,0.0,8.01,8.01,0.0,4,,2023-12-01,2023,2023Q4,Saturday,12,46-55,<$20,0%,4-5d,-0.564294631710362,-4.52,0
O109602,C10912,P216945,Fashion,63.17,0.0,1,UPI,2024-11-01,2024-11-05,Central,No,,Not Returned,63.17,6.34,15.77,57,Female,63.17,0,0.0,63.17,63.17,0.0,4,,2024-11-01,2024,2024Q4,Friday,11,56-69,$50-100,0%,4-5d,0.24964381826816526,15.77,0
O109603,C12321,P232857,Grocery,17.27,0.1,2,Debit Card,2024-04-05,2024-04-11,East,No,,Not Returned,31.09,5.72,-3.23,30,Female,31.086,0,0.0,31.09,34.54,3.4499999999999993,6,,2024-04-01,2024,2024Q2,Friday,4,26-35,<$20,6-10%,6-7d,-0.10389192666452235,-3.23,0
O109604,C15673,P238503,Home,141.2,0.0,3,COD,2024-02-27,2024-03-02,Central,No,,Not Returned,423.6,7.9,110.71,68,Male,423.59999999999997,0,0.0,423.6,423.59999999999997,-5.684341886080802e-14,4,,2024-02-01,2024,2024Q1,Tuesday,2,56-69,$100-250,0%,4-5d,0.26135505193578845,110.71,0
O109605,C10495,P225982,Electronics,178.11,0.0,4,Debit Card,2024-12-01,2024-12-05,West,No,,Not Returned,712.44,10.92,74.57,21,Male,712.44,0,0.0,712.44,712.44,0.0,4,,2024-12-01,2024,2024Q4,Sunday,12,18-25,$100-250,0%,4-5d,0.10466846330919093,74.57,0
O109606,C13795,P235913,Electronics,630.06,0.1,1,Credit Card,2025-03-20,2025-03-26,East,No,,Not Returned,567.05,7.71,60.34,51,Female,567.054,0,0.0,567.05,630.06,63.00999999999999,6,,2025-03-01,2025,2025Q1,Thursday,3,46-55,$500+,6-10%,6-7d,0.10641036945595628,60.34,0
O109607,C12148,P201292,Electronics,526.09,0.0,1,Debit Card,2024-07-26,2024-07-31,West,No,,Not Returned,526.09,8.52,54.61,23,Female,526.09,0,0.0,526.09,526.09,0.0,5,,2024-07-01,2024,2024Q3,Friday,7,18-25,$500+,0%,4-5d,0.10380353171510577,54.61,0
O109608,C10556,P223880,Electronics,241.48,0.0,1,Debit Card,2023-12-03,2023-12-08,West,No,,Not Returned,241.48,7.55,21.43,64,Female,241.48,0,0.0,241.48,241.48,0.0,5,,2023-12-01,2023,2023Q4,Sunday,12,56-69,$100-250,0%,4-5d,0.08874440947490475,21.43,0
O109609,C15201,P232538,Fashion,31.86,0.0,1,Debit Card,2024-10-06,2024-10-10,Central,No,,Not Returned,31.86,4.62,6.53,52,Male,31.86,0,0.0,31.86,31.86,0.0,4,,2024-10-01,2024,2024Q4,Sunday,10,46-55,$20-50,0%,4-5d,0.20495919648462022,6.53,0
O109610,C11552,P207559,Fashion,5.53,0.15,1,Credit Card,2024-05-23,2024-05-26,Central,Yes,2024-05-27,Missing/Wrong item,4.7,2.78,-1.13,33,Male,4.7005,1,4.7,0.0,5.53,0.8300000000000001,3,1.0,2024-05-01,2024,2024Q2,Thursday,5,26-35,<$20,11-20%,0-3d,-0.24042553191489358,0.0,0
O109611,C12120,P236549,Electronics,652.66,0.15,5,Debit Card,2024-06-03,2024-06-07,Central,No,,Not Returned,2773.8,11.16,321.7,50,Female,2773.805,0,0.0,2773.8,3263.2999999999997,489.49999999999955,4,,2024-06-01,2024,2024Q2,Monday,6,46-55,$500+,11-20%,4-5d,0.11597808061143557,321.7,0
O109612,C13085,P235159,Home,53.98,0.0,3,Debit Card,2024-07-02,2024-07-08,East,No,,Not Returned,161.94,7.61,37.73,26,Other,161.94,0,0.0,161.94,161.94,0.0,6,,2024-07-01,2024,2024Q3,Tuesday,7,26-35,$50-100,0%,6-7d,0.23298752624428798,37.73,0
O109613,C13504,P221539,Home,93.79,0.1,1,Wallet,2025-06-02,2025-06-06,South,No,,Not Returned,84.41,7.41,16.22,24,Female,84.411,0,0.0,84.41,93.79,9.38000000000001,4,,2025-06-01,2025,2025Q2,Monday,6,18-25,$50-100,6-10%,4-5d,0.19215732733088495,16.22,0
O109614,C10156,P213204,Beauty,15.98,0.2,1,UPI,2025-08-15,2025-08-19,North,Yes,2025-09-13,Not as described,12.78,5.68,0.07,41,Other,12.784,1,12.78,0.0,15.98,3.200000000000001,4,25.0,2025-08-01,2025,2025Q3,Friday,8,36-45,<$20,11-20%,4-5d,0.005477308294209704,0.0,0
O109615,C10734,P202252,Fashion,60.74,0.0,2,UPI,2024-10-11,2024-10-14,North,No,,Not Returned,121.48,6.63,35.89,33,Male,121.48,0,0.0,121.48,121.48,0.0,3,,2024-10-01,2024,2024Q4,Friday,10,26-35,$50-100,0%,0-3d,0.2954395785314455,35.89,0
O109616,C16275,P236659,Grocery,7.51,0.05,1,Debit Card,2025-01-12,2025-01-15,Central,No,,Not Returned,7.13,2.07,-1.5,39,Female,7.134499999999999,0,0.0,7.13,7.51,0.3799999999999999,3,,2025-01-01,2025,2025Q1,Sunday,1,36-45,<$20,1-5%,0-3d,-0.21037868162692847,-1.5,0
O109617,C17505,P209866,Home,36.09,0.0,3,Credit Card,2025-03-16,2025-03-23,West,No,,Not Returned,108.27,6.37,23.95,53,Male,108.27000000000001,0,0.0,108.27,108.27000000000001,1.4210854715202004e-14,7,,2025-03-01,2025,2025Q1,Sunday,3,46-55,$20-50,0%,6-7d,0.22120624365013392,23.95,0
O109618,C17162,P249927,Beauty,52.73,0.05,1,Debit Card,2024-12-16,2024-12-21,North,No,,Not Returned,50.09,6.53,16.01,69,Male,50.09349999999999,0,0.0,50.09,52.73,2.6399999999999935,5,,2024-12-01,2024,2024Q4,Monday,12,56-69,$50-100,1-5%,4-5d,0.3196246755839489,16.01,0
O109619,C15523,P237997,Electronics,115.91,0.0,2,Credit Card,2025-03-22,2025-03-26,North,No,,Not Returned,231.82,8.42,19.4,42,Female,231.82,0,0.0,231.82,231.82,0.0,4,,2025-03-01,2025,2025Q1,Saturday,3,36-45,$100-250,0%,4-5d,0.08368561815201449,19.4,0
O109620,C17543,P224800,Beauty,3.71,0.05,1,UPI,2025-01-21,2025-01-26,West,No,,Not Returned,3.52,2.47,-0.89,66,Male,3.5244999999999997,0,0.0,3.52,3.71,0.18999999999999995,5,,2025-01-01,2025,2025Q1,Tuesday,1,56-69,<$20,1-5%,4-5d,-0.2528409090909091,-0.89,0
O109621,C14654,P207553,Home,38.76,0.05,1,UPI,2025-08-29,2025-09-04,East,No,,Not Returned,36.82,6.04,4.27,38,Male,36.821999999999996,0,0.0,36.82,38.76,1.9399999999999977,6,,2025-08-01,2025,2025Q3,Friday,8,36-45,$20-50,1-5%,6-7d,0.11596958174904942,4.27,0
O109622,C16250,P232831,Grocery,9.0,0.05,2,PayPal,2024-11-22,2024-11-28,East,No,,Not Returned,17.1,5.77,-4.4,57,Male,17.099999999999998,0,0.0,17.1,18.0,0.8999999999999986,6,,2024-11-01,2024,2024Q4,Friday,11,56-69,<$20,1-5%,6-7d,-0.2573099415204678,-4.4,0
